"","edad","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070"
"27",26,0.994346232911548,0.99420931815298,0.994617371700888,0.995016004358261,0.995490086478973,0.995688035123515,0.995851678467005,0.995828385725892,0.996059970907925,0.996123741523019,0.996293638752107,0.996524482062188,0.99658767244441,0.996722879794824,0.996808701979958,0.996878595303792,0.997013130106001,0.997111281981697,0.997043442043545,0.997204393096563,0.99727859548977,0.997376358191623,0.997493090264484,0.997560504230721,0.997796472605352,0.997927861697612,0.998051217270098,0.998131884298254,0.998281860358425,0.998374046688088,0.998451982311291,0.998525936794429,0.998649033722772,0.998740841873124,0.998818930656704,0.998823053868111,0.998945520415985,0.999016099078823,0.999037052667869,0.999080782528826,0.999093371569806,0.999144689950107,0.99918474424499,0.999208080682603,0.999229192778129,0.999241204210148,0.999296044477517,0.999305886793999,0.999278356301839,0.999337127872985,0.999360956675641,0.999373235846496,0.999364272441761,0.999367727975168,0.99937987096461,0.99936515398311,0.999380349917489,0.9993758608009,0.999369266898917,0.999266475289967,0.999058192560126,0.99907303461683,0.999067438892706,0.999097836309133,0.999096805427587,0.999096746397379,0.999065432316754,0.999038227030781,0.999008822390066,0.998978375617231,0.999002480736733,0.999012468012428,0.999033081731167,0.999049207973747,0.999070290201469,0.999088147536064,0.999108396498404,0.999126502193295,0.999145725302009,0.999163524808757,0.99918177587628,0.999199048139174,0.999216416206282,0.999233073882404,0.999249636802441,0.999265651119415,0.999281470300252,0.999296839852486,0.999311963749712,0.999326700402965,0.999341168589989,0.999355290668018,0.999369136845729,0.99938266566823,0.999395919619961,0.999408877685282,0.999421566482358,0.999433976497795,0.999446125228618,0.999458009592629,0.99946964180354,0.999481022334255,0.999492160300263,0.999503058099905,0.999513722996113,0.99952415839084,0.999534370406126,0.999544362927651,0.999554141344645,0.999563709734812,0.999573072990011,0.999582235217748,0.999591200949705,0.999599974234382,0.999608559324515,0.999616960162357,0.999625180771001,0.999633224962693,0.999641096561902,0.999648799240319,0.999656336644299
"28",27,0.994129728591747,0.994005708168117,0.994413004998523,0.994819958368991,0.995308869499275,0.995509312077125,0.995674614562408,0.995649541950845,0.995885615387641,0.995932912273148,0.996119542166138,0.996360414545107,0.996415487393147,0.996558479562906,0.996633674859423,0.996712023035766,0.996852191693785,0.996950213406862,0.996877053322266,0.997049986342529,0.997122169918347,0.997223517944791,0.997360866934911,0.997431094319497,0.997675455438068,0.997809855148351,0.997939172345022,0.998024351853527,0.998183853683922,0.998280947469374,0.998360549367362,0.998437217259702,0.998566712484874,0.99866226768174,0.998746516972215,0.998753003357499,0.998882620913695,0.998953136816348,0.998979990635726,0.999024248619057,0.999040792404003,0.999096500872938,0.9991369765869,0.999166734547533,0.999185435853725,0.999205972610502,0.999264325222746,0.999278843104888,0.999248572198705,0.999307910901905,0.999334537827436,0.999347821702073,0.999339789466196,0.999343535151918,0.999360596066556,0.999344749039437,0.999360162811583,0.999353832296637,0.999347644799556,0.999240872438668,0.999039799732611,0.999055169092765,0.99905278597205,0.999075677774775,0.999069412402486,0.999070376891511,0.999038521831825,0.999006078285621,0.998971050529724,0.99894078340025,0.998965475274725,0.998976003159384,0.998997649566237,0.999014572353868,0.999036683262716,0.999055405734497,0.99907662937381,0.999095601438342,0.999115739102844,0.999134380580651,0.999153490053708,0.999171570009231,0.999189745568455,0.99920717320627,0.999224497243052,0.99924124314187,0.999257780724735,0.999273844111576,0.999289646675918,0.999305040643806,0.999320150270544,0.999334894635968,0.999349347212049,0.999363464888073,0.999377292158607,0.999390807252905,0.999404038086664,0.999416974888083,0.999429636043203,0.999442018481825,0.999454135069324,0.999465986434419,0.999477582203394,0.999488925003577,0.999500022522345,0.999510878424547,0.999521499201268,0.999531889013311,0.999542053581266,0.999551997258356,0.99956172524037,0.999571241904416,0.999580552064741,0.999589660030287,0.999598570318687,0.999607287121952,0.99961581471275,0.999624157141818,0.99963231846947,0.999640302594553,0.999648113386683
"29",28,0.993928527046459,0.993821707912853,0.994221264975674,0.994636460814283,0.9951379375799,0.995347040620158,0.995508814275247,0.995477955030775,0.995721225444284,0.995754993426576,0.995951840055111,0.996199805448207,0.996248335059938,0.996403560294583,0.996463010602152,0.996547548501791,0.996691618767544,0.996793748458533,0.996720227884358,0.996896392667422,0.996968327943694,0.997074155133383,0.99722758344231,0.997300165232067,0.997555447499249,0.997689659866591,0.997826945871197,0.997914458105872,0.998083287235178,0.998183448117837,0.998265075144075,0.998343334202974,0.998482872373189,0.998582992365871,0.998670466413224,0.998679817574792,0.998815869448295,0.998887701541088,0.998919118912269,0.998962461676512,0.998983117490605,0.99904451606927,0.999086148213745,0.999122946514194,0.999138431017021,0.999167090226427,0.999227719252933,0.999248232317408,0.999215312716131,0.999274683357669,0.999304458861421,0.999319120303432,0.999312950875988,0.999314586395379,0.999337686317536,0.999322185816961,0.99933663165556,0.999328027319545,0.999322085170259,0.999212698085805,0.999020272140769,0.999035853112066,0.999036717148317,0.999053298494184,0.999041965846576,0.999042640592625,0.999010258898488,0.998972357760848,0.998933850254422,0.998904773685659,0.99892963890914,0.99894071785839,0.998963384232986,0.998981090228309,0.999004208964461,0.999023778086723,0.999045954807809,0.999065773642512,0.999086804813,0.999106268590094,0.999126216127914,0.999145084373278,0.999164047765561,0.999182226370344,0.999200292501163,0.999217751459722,0.999234989022686,0.999251728225809,0.999268191610991,0.999284225393119,0.999299959170951,0.9993153088461,0.999330351075833,0.999345041149777,0.999359425526882,0.999373481712649,0.999387238893081,0.999400687055002,0.999413845456847,0.999426711049175,0.999439297338453,0.999451605113192,0.999463644503332,0.999475418366392,0.999486934809005,0.999498197758493,0.999509214070899,0.999519988180777,0.999530526136594,0.999540832565163,0.999550912963062,0.999560771974735,0.999570414694036,0.999579845687892,0.999589069735969,0.999598091277463,0.999606914831813,0.999615544685605,0.999623985132225,0.999632240295001,0.999640314264056
"30",29,0.993734365505867,0.993645275494945,0.994040216104351,0.994462169056461,0.994974589559993,0.995187270445465,0.995351560579446,0.995318496278443,0.995561241587752,0.995582569145064,0.995786553245091,0.99604625299696,0.99608835667179,0.996251007518461,0.996301663524111,0.996391870533077,0.996537005996302,0.996638079132893,0.996565335353212,0.996747019817206,0.99681539431013,0.996925028117447,0.997093391174558,0.997168073697779,0.997428876078954,0.997565150921888,0.997710256122718,0.997799320438302,0.997977785525726,0.998083254078572,0.998164921997315,0.998245157044735,0.998394265671475,0.998498437689837,0.998589996489823,0.998601230044516,0.998745934799578,0.99881809787627,0.998854222645833,0.998896388068313,0.998920077083612,0.998988933597797,0.999032737931424,0.999074874004956,0.999087232965433,0.999125267270056,0.999187264326445,0.999211461465485,0.999178071706028,0.999236502298153,0.9992702658497,0.999285401240163,0.99928027605156,0.999281890771389,0.999309983659874,0.999294842162171,0.999309757879147,0.99929994399552,0.999293819154908,0.999180783267063,0.998998854913453,0.999015337283958,0.999019240019989,0.999029217296248,0.999012114646906,0.999013888888889,0.998980684061159,0.998937231575685,0.998895917436495,0.998868219353827,0.998893243064748,0.998904886241601,0.998928574077369,0.998947062170518,0.998971185086902,0.998991597499343,0.999014723412073,0.999035385685193,0.99905730702862,0.999077590244341,0.999098373154817,0.999118027378773,0.999137776520419,0.999156704327543,0.999175511031732,0.999193681808082,0.999211618351182,0.999229032621242,0.999246156309843,0.999262829617944,0.99927918747713,0.999295142603569,0.99931077483258,0.999326037845593,0.99934098005999,0.999355578249008,0.999369862863426,0.9993838236407,0.999397480706256,0.999410831024052,0.999423888736309,0.999436654784584,0.999449139797223,0.999461346855736,0.999473284480884,0.999484956856743,0.999496371199351,0.999507532211703,0.999518446265379,0.999529118255835,0.99953955397588,0.999549758332677,0.999559736695349,0.999569493884479,0.999579034937661,0.999588364537207,0.999597487445448,0.999606408180999,0.999615131266656,0.999623661046641,0.999632001828132
"31",30,0.993552560823481,0.993483165728557,0.993867022619863,0.994294852834275,0.99481188824329,0.995040123640254,0.995197121981975,0.995163746544328,0.995405290903611,0.995413612787577,0.995631794443198,0.99589992939213,0.995931693207339,0.99610264939365,0.99614242323235,0.996239350007499,0.996384731647517,0.996488812871108,0.996418649401333,0.996600052888066,0.996666624176216,0.99677709697474,0.996960294219443,0.997032076405007,0.997301679853252,0.997441975853134,0.997592006320983,0.997682095763007,0.997869790973239,0.997977937496246,0.998059522671979,0.998142099570584,0.998301349738316,0.998408934545762,0.998504123049962,0.998519826869414,0.998672470159189,0.998743129937212,0.998785215703784,0.998827465847819,0.998854184799887,0.998929640830655,0.998974028280537,0.999022872459764,0.999032578907072,0.999076732188973,0.999142288377328,0.999169468273953,0.999135538056384,0.999193955932889,0.999229776067266,0.999246098256919,0.999243407405047,0.999245269914398,0.999277379234569,0.999262472836108,0.999278034190238,0.999266314862596,0.99925998355519,0.999146445286481,0.998974610706591,0.99899179718876,0.998998512590052,0.999003391382144,0.99898020607611,0.998982676769994,0.998949111680315,0.998901677433616,0.998857608343069,0.998831016389844,0.998856427750559,0.998868649186366,0.998893357888036,0.998912624986644,0.998937745505787,0.998958995317411,0.998983063640338,0.999004563447228,0.999027368918528,0.999048466223767,0.9990700792872,0.999090514809527,0.999111045257535,0.999130718261113,0.999150261810382,0.999169141047808,0.999187773501059,0.99920586009548,0.999223641625877,0.999240952293525,0.999257932335877,0.999274491285129,0.999290712137514,0.999306546961852,0.999322046121751,0.99933718565129,0.999351997256338,0.999366470417247,0.999380626118089,0.999394461328416,0.99940799081864,0.999421215675818,0.999434147019668,0.999446788148534,0.999459147990684,0.999471230980212,0.999483044686891,0.999494594075838,0.999505885835827,0.999516925125032,0.999527718026897,0.999538269705748,0.999548585800701,0.999558671380782,0.999568531736535,0.999578171788506,0.999587596537227,0.999596810728766,0.999605819110918,0.999614626244507,0.999623236649621
"32",31,0.993381139361271,0.993330655323645,0.99370316124825,0.994131242047314,0.994657105342895,0.994894637403783,0.995045891320737,0.995012096482571,0.995258699742557,0.995257069888987,0.995477712038296,0.995757357297636,0.995778053141637,0.995954274628255,0.995990933341557,0.996093315878203,0.996235752987388,0.996338692482474,0.99627263604354,0.996451542116249,0.99651700356561,0.996633601149064,0.996826246320624,0.996897206729278,0.997171104049501,0.997312663857611,0.99747265507007,0.99755784582551,0.997757448709216,0.997870134814293,0.997951203448012,0.998033659129027,0.998205758103134,0.998317061081461,0.998415285551658,0.99843252962058,0.998594715010599,0.998664109884149,0.99871094038561,0.998750469906854,0.998781992970408,0.99886614980626,0.998911316680863,0.99896715428018,0.998973395819703,0.999024857504067,0.999090299655294,0.999120087554021,0.999087442731695,0.999144388090976,0.999184724717404,0.999201361783733,0.999199457571858,0.999201753059403,0.999239642748354,0.999223618907795,0.999241129858265,0.999227791871417,0.999221752954017,0.999106959653594,0.998945537276361,0.998965341112395,0.998972592586603,0.998975020637524,0.998945158134985,0.998949307421043,0.998914951332376,0.99886201193485,0.998816932724691,0.998791688698275,0.998817435869323,0.99883024991562,0.998855988004627,0.998876039349383,0.998902163136659,0.998924255514338,0.998949272712922,0.998971616575237,0.998995313920178,0.999017233284468,0.999039685493541,0.999060911610691,0.999082233501795,0.99910266218349,0.999122953753286,0.999142552986777,0.999161893464092,0.999180664851987,0.999199117181398,0.99921707850396,0.999234694439667,0.999251871235184,0.999268695088604,0.999285116386003,0.999301187455967,0.99931688354359,0.999332237615118,0.99934723885713,0.99936190910971,0.999376245319924,0.999390262879283,0.999403962997978,0.999417357277679,0.999430449215093,0.999443248135548,0.999455758707436,0.999467988843562,0.999479943757475,0.999491630444627,0.999503054313783,0.999514221728961,0.999525138100776,0.999535809328852,0.999546240720845,0.999556437811401,0.999566405750403,0.999576149768392,0.9995856748308,0.999594985902882,0.999604087754706,0.999612985112364
"33",32,0.993206509793118,0.993179866051428,0.993543054623317,0.993966947490896,0.994506902991907,0.994753218229516,0.994900974551857,0.994864754197076,0.995110989003248,0.995100865209991,0.99532374339429,0.995612499006259,0.995627481425133,0.99580940933787,0.995839324138068,0.995944227309387,0.996085868393482,0.99618836155056,0.996130033753903,0.996306861148531,0.996365751830812,0.99648641685988,0.996688106367575,0.996758184332893,0.997035106891398,0.99717976831486,0.997347476302927,0.997429223572599,0.99763824415669,0.997755241960034,0.997834977768477,0.997919690983224,0.998101889954104,0.998217586718255,0.998319366637344,0.998342181304276,0.998509724677949,0.998580231935557,0.998630789895576,0.998669392216594,0.998704979042988,0.998798217241119,0.998842398596346,0.998904428941548,0.998908363337945,0.998965601017109,0.999031853465965,0.999064806123059,0.999034452731792,0.999088736773095,0.999132439300238,0.999149224162801,0.999150980617387,0.99915311395126,0.999194902638004,0.999180256662455,0.999198610619783,0.999183790969206,0.999178611629537,0.999062416362008,0.99891217269843,0.9989328815681,0.998942616706218,0.99894118155495,0.998907209068356,0.99891165270094,0.998876330874641,0.998820472085948,0.998773046856536,0.998750047855169,0.998775756705063,0.99878918699511,0.998815982062088,0.998836837701186,0.998863989627262,0.998886945864793,0.998912936530896,0.998936147030126,0.998960760888682,0.998983525777115,0.999006841862197,0.999028882620018,0.999051020777151,0.999072229564123,0.999093294056762,0.999113637958144,0.999133711416289,0.999153192413956,0.999172340520626,0.999190977380749,0.999209254172241,0.999227073699168,0.999244525461487,0.999261558065619,0.999278225860651,0.999294503241867,0.999310424465354,0.999325978384817,0.999341187710695,0.999356049341638,0.999370579295966,0.999384778889142,0.999398660205686,0.999412226927835,0.999425488776306,0.999438450644175,0.999451120784339,0.999463504651291,0.999475609543715,0.999487441114948,0.999499006006042,0.99951030986896,0.999521358860436,0.999532158522635,0.999542714631178,0.999553032561819,0.999563117772313,0.99957297544454,0.999582610758768,0.999592028691869,0.999601234173844
"34",33,0.993041520941996,0.993033664711878,0.993383541703824,0.99380611115459,0.994351493381589,0.994612060452366,0.99474987719011,0.994719015278023,0.99496224105119,0.994942906836056,0.995170178951062,0.99547240369954,0.995477988699295,0.995664061189574,0.995691001954365,0.995799132299406,0.995932621119562,0.996037023347267,0.995988120668994,0.996161883545664,0.996214814578978,0.996341112914357,0.996549729695393,0.996614511552493,0.996897693091861,0.997044136006462,0.99721599257598,0.997296900080401,0.997514916100433,0.997635995042952,0.997716424596154,0.997799974056298,0.99799470917579,0.998114115842916,0.998220088367662,0.998242779940729,0.998421752255116,0.998488399257096,0.998545603977229,0.998581890960377,0.998620255029077,0.998722189220087,0.998768489899547,0.998835434638354,0.998837152575339,0.998898898124879,0.998965534018736,0.998999861374109,0.998972578298508,0.999026293527614,0.999073866566583,0.999090717410785,0.999093564112339,0.999098356287209,0.999143710985332,0.99912935939841,0.999148951570208,0.999133617969015,0.999127466135696,0.999011959107892,0.998872262467485,0.998894954312327,0.998906580182735,0.998903087807821,0.998863531103117,0.998869926149994,0.998834197163774,0.998774008778843,0.998726086670034,0.99870522597238,0.99873104048618,0.998745112038698,0.998772991107264,0.998794670467076,0.99882287446381,0.998846715184604,0.998873703321268,0.998897802699811,0.998923357555554,0.998946991483141,0.998971196424903,0.998994076295716,0.999017056160024,0.999039070253957,0.99906093352126,0.999082047853453,0.999102880496906,0.999123097297423,0.999142967675399,0.999162306589,0.99918127095488,0.999199759960895,0.999217866510872,0.999235537321943,0.999252828818873,0.999269714476365,0.999286229867966,0.999302363467446,0.999318138867233,0.999333552885086,0.999348622168675,0.999363348115362,0.999377743290062,0.999391811542968,0.999405562985149,0.99941900272059,0.999432139336079,0.99944497851587,0.999457527855316,0.999469793242998,0.99948178159054,0.999493498783315,0.999504951229054,0.999516144697589,0.999527085199883,0.999537778331622,0.999548229772669,0.999558444916191,0.999568429152906,0.999578187662007,0.999587725573373
"35",34,0.992867900573804,0.992881433473122,0.993221267825445,0.993639418212601,0.994199862598687,0.994471697494783,0.994598305277917,0.994572046554743,0.994814902021687,0.994788769505519,0.995014912451778,0.995329022371767,0.995324235597616,0.995515977862587,0.995541730373807,0.995649503636711,0.995779083997031,0.995882207607327,0.995846058929249,0.996009777168888,0.996063207791781,0.996192902431561,0.996406737885722,0.996463497036666,0.996752601016606,0.996900676158609,0.997081602873499,0.997154616127229,0.997385545220947,0.997509766997386,0.997587771837715,0.997672326578987,0.99787959540388,0.998002109873776,0.998114234539899,0.998140310764497,0.998324176208904,0.998390540575231,0.998454217883086,0.998486559107151,0.998528881629385,0.998642119941077,0.998689505680461,0.998757943660532,0.998760520581356,0.998824236155059,0.99889117693648,0.998927970277863,0.998903304088109,0.998955761956348,0.999006909272481,0.999024189646503,0.999029468796363,0.999034250537101,0.999084940090008,0.999070295702387,0.999092507447357,0.999076799001869,0.999070742581962,0.998955030736218,0.998826685769046,0.998851573428434,0.998863953074671,0.998859921926299,0.998814384007602,0.998822360791465,0.998784602751217,0.99872362726535,0.998674843664837,0.998655185173417,0.998681647656853,0.998696390154683,0.99872539893864,0.99874793714127,0.998777238803902,0.998802003431816,0.998830034793075,0.99885506506473,0.998881606716339,0.998906153226344,0.998931292835346,0.998955056281294,0.998978923670732,0.999001788081276,0.999024495931874,0.999046426006054,0.999068063597525,0.999089061636856,0.9991096999512,0.999129786343367,0.999149483790883,0.999168687580769,0.999187494204581,0.999205848315623,0.99922380851682,0.999241347253565,0.999258501471797,0.999275259196109,0.999291644928326,0.999307655359929,0.999323307779644,0.999338603635912,0.999353555977005,0.999368168799297,0.999382452602487,0.999396412685464,0.999410057964853,0.999423394342467,0.999436429705308,0.999449170167607,0.999461622906345,0.999473794032593,0.999485690200097,0.999497317400074,0.999508681874292,0.999519789433231,0.999530645974884,0.999541257099508,0.999551628404894,0.999561765269169,0.999571673019309
"36",35,0.992694168722627,0.992728002836016,0.993056900819458,0.993468407624193,0.99404216047616,0.994324865988032,0.994446735395189,0.994419517816463,0.994661027052524,0.994635690806058,0.994858132082653,0.995184460070749,0.995166199615989,0.995359043332117,0.99539346905028,0.995498772874697,0.995624536475624,0.995722943583205,0.995697296316673,0.99585675551196,0.995904200453248,0.996040520388749,0.996257201130712,0.996310528220978,0.996599835061582,0.996752400880227,0.996939266854294,0.997008800553743,0.997249447487268,0.997377205531712,0.997451459907062,0.997539434344823,0.997759433962264,0.997884455718049,0.997999563122981,0.998029413750591,0.998222854096321,0.998286850582201,0.998354632695286,0.998383636774609,0.998431248234646,0.998553727275123,0.998600646260679,0.998675007602415,0.998674625868799,0.998742140468787,0.998808219255403,0.998846014696159,0.998826502910711,0.998877219726341,0.998932993567251,0.998950235289683,0.998957026065487,0.998963078964196,0.99901655466317,0.999003085387629,0.999028708360169,0.999011360980558,0.999005594116665,0.998891262391689,0.998771712748174,0.998799114853195,0.998813635891723,0.998809029437345,0.998759006247819,0.998769283750737,0.998730100494584,0.998666551776136,0.998618320978988,0.998600596598751,0.998627419098297,0.998642865137087,0.998673052393903,0.998696486677767,0.998726934103746,0.998752664142715,0.998781786822008,0.998807792100501,0.998835368590323,0.99886087332063,0.998886995573741,0.998911689125364,0.998936491956248,0.998960253723468,0.998983854002606,0.999006647116302,0.999029137397592,0.999050964051004,0.999072417891249,0.999093299078006,0.999113776986313,0.999133742707023,0.999153296511745,0.999172380809314,0.999191056488283,0.999209294852571,0.999227134278408,0.999244562270079,0.999261604268016,0.999278256791038,0.999294537781767,0.999310448708428,0.999326003106347,0.99934120509614,0.999356065564926,0.99937058999049,0.999384787615642,0.999398664547637,0.999412228960439,0.99942548718448,0.999438446657174,0.999451113707755,0.999463495231264,0.99947559743422,0.999487426784912,0.999498989303684,0.999510291102919,0.999521337985992,0.999532135754611,0.999542689982682,0.999553006191717
"37",36,0.992512287070196,0.992563000768126,0.992883102587704,0.993287238625341,0.993873249445841,0.994171908126689,0.994282029480076,0.994255863114672,0.994501039110285,0.994475556030851,0.994692052795299,0.995032977569322,0.995001155802127,0.995197473534716,0.995236465738586,0.995340067280804,0.995460014848824,0.995562296137785,0.995548603206872,0.995696229143074,0.995740103687194,0.995880629112745,0.996103092593106,0.996146768196266,0.996444556426919,0.996596074274882,0.996788923597789,0.996851107860733,0.997103541409579,0.997234624193872,0.997310866464519,0.997398571197819,0.997628915636045,0.997758882077648,0.997876409110179,0.997909835697698,0.998111942715539,0.998174194549714,0.998246900013295,0.998273527687146,0.998325453112687,0.998457306571548,0.998504714656246,0.998579912944131,0.998580757359482,0.998650240224064,0.99871541161822,0.998753218154439,0.99873921381759,0.998788905279645,0.998847832909251,0.998866086217637,0.998875515972721,0.99888315563281,0.998940803735201,0.998927031657762,0.998955163633125,0.998937891192171,0.998932337326408,0.998820107241738,0.998708727442867,0.998739313758527,0.998754194456053,0.998750505393015,0.998697119579397,0.998707739767605,0.998666773797617,0.998603381045666,0.998555970725981,0.998540506269866,0.998567628032018,0.998583823598722,0.998615261663867,0.998639647204853,0.998671311383819,0.998698067485154,0.998728351046566,0.99875539445627,0.998784073820598,0.998810600749797,0.998837772255895,0.998863459912169,0.99888926350237,0.998913986199211,0.998938543035959,0.998962262081591,0.998985668052406,0.999008385377016,0.999030716640449,0.999052453743809,0.999073772914191,0.999094560684995,0.999114921370919,0.999134794923828,0.999154244669485,0.999173240645027,0.999191822743903,0.999209977875984,0.999227732469894,0.999245082827851,0.999262047574534,0.999278628171882,0.999294838658267,0.99931068326316,0.999326173270283,0.999341314327406,0.999356116008999,0.999370584622848,0.99938472863343,0.999398554585008,0.99941207017807,0.999425281959318,0.999438197067387,0.999450821924556,0.999463163227908,0.999475227208937,0.999487020196833,0.9994985482,0.999509817226699,0.999520833049023,0.999531601385907
"38",37,0.992321084580605,0.992390448701128,0.992701959970963,0.993094103205854,0.993698653235451,0.994007454142408,0.994109724873833,0.994089552753183,0.99432919628334,0.994303318560156,0.994512721821251,0.994872423443852,0.994828572138932,0.995023682329711,0.995074840801748,0.995176372431464,0.995286411365724,0.995391072240866,0.995386563365803,0.995526840994706,0.995567869246159,0.995715458073671,0.995937226919394,0.995974031762067,0.996277787725381,0.996429833925723,0.996633686352432,0.996687366489452,0.996948681050539,0.997084798079396,0.997156488520723,0.997247081070384,0.997493345700633,0.997625338223049,0.99774499544273,0.997781390556945,0.997991699022627,0.998051569142199,0.998130029227496,0.998154700375085,0.998209910585938,0.998350826683065,0.998401993001549,0.998477214285855,0.99847779870357,0.998546157669839,0.998610046054275,0.998649672659412,0.998640645985841,0.998689197365491,0.998753857968788,0.998771351468975,0.998784841218532,0.998793835188908,0.998854648903196,0.998841868202997,0.998872376275161,0.998856505315987,0.998850425072524,0.998738588655436,0.998636131291663,0.99867115587043,0.998685990250456,0.998683932806079,0.998626675641759,0.998638572539366,0.998596097779771,0.998532550619494,0.99848749266434,0.998473363555241,0.998501347333014,0.998518340524287,0.998551108808288,0.998576506735188,0.998609466907648,0.998637316969665,0.998668839464902,0.998696991947079,0.998726850757457,0.998754471985778,0.998782767903632,0.998809521966265,0.998836400194209,0.998862155807909,0.998887741900112,0.998912458251177,0.998936851482516,0.998960530051463,0.998983809200555,0.999006471869137,0.999028701651572,0.999050380109259,0.999071615897745,0.999092346266743,0.999112637150233,0.999132457172893,0.999151847842775,0.999170795388239,0.999189327280939,0.999207439554019,0.999225151544636,0.999242464676561,0.99925939350778,0.999275942357104,0.999292122913708,0.999307940983374,0.99932340647691,0.999338525895361,0.999353307996265,0.999367759533463,0.999381888472096,0.999395701574101,0.999409206222976,0.999422409055927,0.999435317000153,0.999447936498499,0.999460274098511,0.999472336014628,0.999484128463536,0.999495657417159,0.999506928794084
"39",38,0.992108848113826,0.992195558344711,0.992504804400533,0.99288465496457,0.99351657001494,0.993824210102636,0.993924438654303,0.99390383796008,0.994148191837537,0.994123847758315,0.994325245584111,0.994704212846248,0.994650524027678,0.994841298631768,0.994900943764137,0.99500280117342,0.995106705464485,0.995210071314737,0.995217747852734,0.995346950613366,0.995386105774757,0.995542010829985,0.995761540587856,0.99579229480737,0.99610134996359,0.996254872302054,0.996464857144877,0.996514376481647,0.996784785084329,0.996925664897474,0.996994260916938,0.997086932856539,0.997344770640581,0.997480791751164,0.997605163501134,0.997641503040292,0.997862563918068,0.997919227244941,0.998005820574465,0.998023973488722,0.99808315956036,0.998236709795792,0.998286107759356,0.998362931504314,0.99836482881061,0.998432118732756,0.99849493551293,0.99853428549057,0.998532360436703,0.998578833107635,0.9986495952739,0.998666928173477,0.998682972439043,0.99869349605553,0.998757309631839,0.998745750040787,0.998780055854962,0.998764116714216,0.998757464849085,0.998648765784635,0.99855353045825,0.998591793506786,0.998606592508853,0.998607095851704,0.998547054390408,0.998560893874974,0.99851457950391,0.998454544994071,0.998410375426012,0.9983978178544,0.998426624734911,0.99844446592861,0.998478656470161,0.998505138902521,0.998539489908468,0.998568515663569,0.998601371468712,0.998630719085109,0.998661850506571,0.998690653996416,0.998720166254667,0.998748075376029,0.998776119042347,0.998802996252981,0.998829701355535,0.998855503322586,0.998880972555158,0.998905700050454,0.998930014803183,0.998953689909009,0.998976916965263,0.998999572037054,0.999021768487175,0.999043440549775,0.999064656975978,0.999085384789083,0.999105667228997,0.999125489727345,0.999144880863003,0.999163836328638,0.999182376207644,0.999200501840478,0.99921822832128,0.999235560028973,0.999252509065212,0.999269081374381,0.999285287205605,0.999301133239996,0.999316628527648,0.999331780022866,0.999346595953927,0.999361083291669,0.999375249662742,0.999389101914959,0.999402647204167,0.999415892181758,0.999428843612656,0.999441507915725,0.999453891515688,0.999466000583686,0.999477841238193
"40",39,0.991883732935839,0.991979317224111,0.992290211261678,0.992649903288201,0.993316234307144,0.99363209836596,0.993725207128317,0.993704519784472,0.993952229815267,0.99393459608601,0.994123607461494,0.994517636942693,0.994452880061481,0.994642423114118,0.994718917000405,0.99481599733198,0.99491108669701,0.995017852694511,0.995034265360083,0.995154693781857,0.995188730298316,0.995358824015195,0.995576828392242,0.99559592080543,0.995911327394106,0.996065859316931,0.996283227561859,0.996330197007672,0.996611437346924,0.996757144884822,0.996821975617886,0.996915593858227,0.997184784400897,0.997322544705524,0.9974538583508,0.997492642665282,0.997721987178353,0.997777184672931,0.997866813377312,0.997883522600955,0.997946688106871,0.998108794344485,0.99816154066082,0.99823624367572,0.998239162229307,0.998305217452494,0.998367078780332,0.998406438942442,0.998409913658312,0.998457678406392,0.998532643752493,0.998551387618176,0.998569131709118,0.998582620540663,0.998649939465028,0.998638055448982,0.998676386037527,0.998660314772441,0.998654094468511,0.9985471664684,0.998459654585852,0.998501917617473,0.998516364011968,0.998520627332419,0.998457605526629,0.998472862077873,0.998424752398221,0.998366003801311,0.99832512743657,0.99831362159281,0.998343629776229,0.998362382797008,0.998398105204962,0.998425756719696,0.998461608278095,0.998491903441553,0.998526199904958,0.998556839835964,0.998589348351189,0.998619432101717,0.99865026247422,0.998679424202739,0.998708732634084,0.998736827897554,0.998764749100712,0.998791731704686,0.998818371932854,0.998844241749461,0.998869685090354,0.998894464292614,0.998918779647995,0.998942501193403,0.998965747400918,0.99898844918026,0.999010678333652,0.999032400104153,0.99905365960005,0.999074441353217,0.99909477512996,0.999114656223785,0.999134105512088,0.999153124219326,0.999171728004971,0.999189921290695,0.999207716609247,0.999225120035354,0.999242142169142,0.999258789869004,0.999275072487024,0.999290997178523,0.999306572442627,0.999321805461724,0.999336704112475,0.999351275457292,0.999365526887172,0.999379465266954,0.999393097585339,0.99940643047115,0.999419470563592,0.999432224239013,0.999444697822333
